"Series ID","Industry","State"
"SMU37000009000000001","Government","North Carolina"
"SMU37000009091000001","Federal Government","North Carolina"
"SMU37000009092000001","State Government","North Carolina"
"SMU37000009092161101","State Government Educational Services","North Carolina"
"SMU37000009092200001","State Government Excluding Education","North Carolina"
"SMU37000009093000001","Local Government","North Carolina"
"SMU37000009093161101","Local Government Educational Services","North Carolina"
"SMU37000009093200001","Local Government excluding Educational Services","North Carolina"
"SMU22000000000000001","Total Nonfarm","Louisiana"
"SMU22000000500000001","Total Private","Louisiana"
"SMU22000000600000001","Goods Producing","Louisiana"
"SMU22000000700000001","Service-Providing","Louisiana"
"SMU22000000800000001","Private Service Providing","Louisiana"
"SMU22000001000000001","Mining and Logging","Louisiana"
"SMU22000001021100001","Oil and Gas Extraction","Louisiana"
"SMU22000001021300001","Support Activities for Mining","Louisiana"
"SMU22000001021311101","Drilling Oil and Gas Wells","Louisiana"
"SMU22000001500000001","Mining, Logging and Construction","Louisiana"
"SMU22000002000000001","Construction","Louisiana"
"SMU22000002023600001","Construction of Buildings","Louisiana"
"SMU22000002023610001","Residential Building Construction","Louisiana"
"SMU22000002023620001","Nonresidential Building Construction","Louisiana"
"SMU22000002023700001","Heavy and Civil Engineering Construction","Louisiana"
"SMU22000002023800001","Specialty Trade Contractors","Louisiana"
"SMU22000003000000001","Manufacturing","Louisiana"
"SMU22000003100000001","Durable Goods","Louisiana"
"SMU22000003133600001","Transportation Equipment Manufacturing","Louisiana"
"SMU22000003133660001","Ship and Boat Building","Louisiana"
"SMU22000003200000001","Non-Durable Goods","Louisiana"
"SMU22000003231100001","Food Manufacturing","Louisiana"
"SMU22000003232500001","Chemical Manufacturing","Louisiana"
"SMU22000003232510001","Basic Chemical Manufacturing","Louisiana"
"SMU22000004000000001","Trade, Transportation, and Utilities","Louisiana"
"SMU22000004100000001","Wholesale Trade","Louisiana"
"SMU22000004142300001","Merchant Wholesalers, Durable Goods","Louisiana"
"SMU22000004142400001","Merchant Wholesalers, Nondurable Goods","Louisiana"
"SMU22000004200000001","Retail Trade","Louisiana"
"SMU22000004244100001","Motor Vehicle and Parts Dealers","Louisiana"
"SMU22000004244400001","Building Material and Garden Equipment and Supplies Dealers","Louisiana"
"SMU22000004244500001","Food and Beverage Stores","Louisiana"
"SMU22000004244510001","Grocery Stores","Louisiana"
"SMU22000004244600001","Health and Personal Care Stores","Louisiana"
"SMU22000004244700001","Gasoline Stations","Louisiana"
"SMU22000004244800001","Clothing and Clothing Accessories Stores","Louisiana"
"SMU22000004245200001","General Merchandise Stores","Louisiana"
"SMU22000004245220001","Department Stores","Louisiana"
"SMU22000004300000001","Transportation, Warehousing, and Utilities","Louisiana"
"SMU22000004340008901","Transportation and Warehousing","Louisiana"
"SMU22000004348400001","Truck Transportation","Louisiana"
"SMU22000004348800001","Support Activities for Transportation","Louisiana"
"SMU22000005000000001","Information","Louisiana"
"SMU22000005051700001","Telecommunications","Louisiana"
"SMU22000005500000001","Financial Activities","Louisiana"
"SMU22000005552000001","Finance and Insurance","Louisiana"
"SMU22000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","Louisiana"
"SMU22000005552210001","Depository Credit Intermediation including Monetary Authorities - Central Bank","Louisiana"
"SMU22000005552400001","Insurance Carriers and Related Activities","Louisiana"
"SMU22000005553000001","Real Estate and Rental and Leasing","Louisiana"
"SMU22000006000000001","Professional and Business Services","Louisiana"
"SMU22000006054000001","Professional, Scientific, and Technical Services","Louisiana"
"SMU22000006054110001","Legal Services","Louisiana"
"SMU22000006054120001","Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Louisiana"
"SMU22000006054130001","Architectural, Engineering, and Related Services","Louisiana"
"SMU22000006055000001","Management of Companies and Enterprises","Louisiana"
"SMU22000006056000001","Administrative and Support and Waste Management and Remediation Services","Louisiana"
"SMU22000006056100001","Administrative and Support Services","Louisiana"
"SMU22000006056130001","Employment Services","Louisiana"
"SMU22000006056170001","Services to Buildings and Dwellings","Louisiana"
"SMU22000006500000001","Education and Health Services","Louisiana"
"SMU22000006561000001","Educational Services","Louisiana"
"SMU22000006561130001","Colleges, Universities, and Professional Schools","Louisiana"
"SMU22000006562000001","Health Care and Social Assistance","Louisiana"
"SMU22000006562100001","Ambulatory Health Care Services","Louisiana"
"SMU22000006562110001","Offices of Physicians","Louisiana"
"SMU22000006562160001","Home Health Care Services","Louisiana"
"SMU22000006562200001","Hospitals","Louisiana"
"SMU22000006562300001","Nursing and Residential Care Facilities","Louisiana"
"SMU22000006562310001","Nursing Care Facilities (Skilled Nursing Facilities)","Louisiana"
"SMU22000006562400001","Social Assistance","Louisiana"
"SMU22000007000000001","Leisure and Hospitality","Louisiana"
"SMU22000007071000001","Arts, Entertainment, and Recreation","Louisiana"
"SMU22000007071300001","Amusement, Gambling, and Recreation Industries","Louisiana"
"SMU22000007071320001","Gambling Industries","Louisiana"
"SMU22000007072000001","Accommodation and Food Services","Louisiana"
"SMU22000007072100001","Accommodation","Louisiana"
"SMU22000007072200001","Food Services and Drinking Places","Louisiana"
"SMU22000008000000001","Other Services","Louisiana"
"SMU22000008081100001","Repair and Maintenance","Louisiana"
"SMU22000009000000001","Government","Louisiana"
"SMU22000009091000001","Federal Government","Louisiana"
"SMU22000009092000001","State Government","Louisiana"
"SMU22000009092161101","State Government Educational Services","Louisiana"
"SMU22000009092200001","State Government Excluding Education","Louisiana"
"SMU22000009093000001","Local Government","Louisiana"
"SMU22000009093161101","Local Government Educational Services","Louisiana"
"SMU22000009093200001","Local Government excluding Educational Services","Louisiana"
"SMU49000000000000001","Total Nonfarm","Utah"
"SMU49000000500000001","Total Private","Utah"
"SMU49000000600000001","Goods Producing","Utah"
"SMU49000000700000001","Service-Providing","Utah"
"SMU49000000800000001","Private Service Providing","Utah"
"SMU49000001000000001","Mining and Logging","Utah"
"SMU49000001500000001","Mining, Logging and Construction","Utah"
"SMU49000002000000001","Construction","Utah"
"SMU49000002023600001","Construction of Buildings","Utah"
"SMU49000002023700001","Heavy and Civil Engineering Construction","Utah"
"SMU49000002023800001","Specialty Trade Contractors","Utah"
"SMU49000003000000001","Manufacturing","Utah"
"SMU49000003100000001","Durable Goods","Utah"
"SMU49000003133400001","Computer and Electronic Product Manufacturing","Utah"
"SMU49000003133600001","Transportation Equipment Manufacturing","Utah"
"SMU49000003200000001","Non-Durable Goods","Utah"
"SMU49000004000000001","Trade, Transportation, and Utilities","Utah"
"SMU49000004100000001","Wholesale Trade","Utah"
"SMU49000004200000001","Retail Trade","Utah"
"SMU49000004244100001","Motor Vehicle and Parts Dealers","Utah"
"SMU49000004244500001","Food and Beverage Stores","Utah"
"SMU49000004245200001","General Merchandise Stores","Utah"
"SMU49000004300000001","Transportation, Warehousing, and Utilities","Utah"
"SMU49000004322000001","Utilities","Utah"
"SMU49000004340008901","Transportation and Warehousing","Utah"
"SMU49000004348100001","Air Transportation","Utah"
"SMU49000004348400001","Truck Transportation","Utah"
"SMU49000004349200001","Couriers and Messengers","Utah"
"SMU49000005000000001","Information","Utah"
"SMU49000005051100001","Publishing Industries (except Internet)","Utah"
"SMU49000005051200001","Motion Picture and Sound Recording Industries","Utah"
"SMU49000005051700001","Telecommunications","Utah"
"SMU49000005051800001","Data Processing, Hosting, and Related Services","Utah"
"SMU49000005500000001","Financial Activities","Utah"
"SMU49000005552000001","Finance and Insurance","Utah"
"SMU49000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","Utah"
"SMU49000005552400001","Insurance Carriers and Related Activities","Utah"
"SMU49000005553000001","Real Estate and Rental and Leasing","Utah"
"SMU49000005553100001","Real Estate","Utah"
"SMU49000006000000001","Professional and Business Services","Utah"
"SMU49000006054000001","Professional, Scientific, and Technical Services","Utah"
"SMU49000006054110001","Legal Services","Utah"
"SMU49000006054130001","Architectural, Engineering, and Related Services","Utah"
"SMU49000006054150001","Computer Systems Design and Related Services","Utah"
"SMU49000006055000001","Management of Companies and Enterprises","Utah"
"SMU49000006056000001","Administrative and Support and Waste Management and Remediation Services","Utah"
"SMU49000006056130001","Employment Services","Utah"
"SMU49000006056140001","Business Support Services","Utah"
"SMU49000006500000001","Education and Health Services","Utah"
"SMU49000006561000001","Educational Services","Utah"
"SMU49000006562000001","Health Care and Social Assistance","Utah"
"SMU49000006562100001","Ambulatory Health Care Services","Utah"
"SMU49000006562200001","Hospitals","Utah"
"SMU49000006562300001","Nursing and Residential Care Facilities","Utah"
"SMU49000006562400001","Social Assistance","Utah"
"SMU49000007000000001","Leisure and Hospitality","Utah"
"SMU49000007071000001","Arts, Entertainment, and Recreation","Utah"
"SMU49000007072000001","Accommodation and Food Services","Utah"
"SMU49000007072100001","Accommodation","Utah"
"SMU49000007072200001","Food Services and Drinking Places","Utah"
"SMU49000007072259001","Limited-Service Restaurants and Other Eating Places","Utah"
"SMU49000008000000001","Other Services","Utah"
"SMU49000008081100001","Repair and Maintenance","Utah"
"SMU49000009000000001","Government","Utah"
"SMU49000009091000001","Federal Government","Utah"
"SMU49000009091911901","Department of Defense, including Ship Building and Hospitals","Utah"
"SMU49000009092000001","State Government","Utah"
"SMU49000009092161101","State Government Educational Services","Utah"
"SMU49000009092200001","State Government Excluding Education","Utah"
"SMU49000009093000001","Local Government","Utah"
"SMU49000009093161101","Local Government Educational Services","Utah"
"SMU49000009093200001","Local Government excluding Educational Services","Utah"
"SMU51000000000000001","Total Nonfarm","Virginia"
"SMU51000000500000001","Total Private","Virginia"
"SMU51000000600000001","Goods Producing","Virginia"
"SMU51000000700000001","Service-Providing","Virginia"
"SMU51000000800000001","Private Service Providing","Virginia"
"SMU51000001000000001","Mining and Logging","Virginia"
"SMU51000001500000001","Mining, Logging and Construction","Virginia"
"SMU51000002000000001","Construction","Virginia"
"SMU51000002023600001","Construction of Buildings","Virginia"
"SMU51000002023700001","Heavy and Civil Engineering Construction","Virginia"
"SMU51000002023800001","Specialty Trade Contractors","Virginia"
"SMU51000003000000001","Manufacturing","Virginia"
"SMU51000003100000001","Durable Goods","Virginia"
"SMU51000003200000001","Non-Durable Goods","Virginia"
"SMU51000004000000001","Trade, Transportation, and Utilities","Virginia"
"SMU51000004100000001","Wholesale Trade","Virginia"
"SMU51000004200000001","Retail Trade","Virginia"
"SMU51000004300000001","Transportation, Warehousing, and Utilities","Virginia"
"SMU51000004322000001","Utilities","Virginia"
"SMU51000004340008901","Transportation and Warehousing","Virginia"
"SMU51000005000000001","Information","Virginia"
"SMU51000005500000001","Financial Activities","Virginia"
"SMU51000005552000001","Finance and Insurance","Virginia"
"SMU51000005553000001","Real Estate and Rental and Leasing","Virginia"
"SMU51000006000000001","Professional and Business Services","Virginia"
"SMU51000006054000001","Professional, Scientific, and Technical Services","Virginia"
"SMU51000006054150001","Computer Systems Design and Related Services","Virginia"
"SMU51000006055000001","Management of Companies and Enterprises","Virginia"
"SMU51000006056000001","Administrative and Support and Waste Management and Remediation Services","Virginia"
